rep,model_name,feature_split_col,train_size,train_ratio_detail,test_size,test_ratio_detail,train_ratio_rel,test_ratio_rel,train_ratio,test_ratio,accuracy,TN,FP,FN,TP,fairness_tpr_gap,fairness_fpr_gap,fairness_pos_rate_gap,fairness_per_group_json,path_roc
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.814,217,33,60,190,0.0,0.12,0.06,"{""tpr"": {""female"": 0.76, ""male"": 0.76}, ""fpr"": {""female"": 0.12, ""male"": 0.24}, ""pos_rate"": {""female"": 0.44, ""male"": 0.5}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287962796755136.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.81,213,37,58,192,0.06499999999999995,0.065,0.065,"{""tpr"": {""female"": 0.755, ""male"": 0.82}, ""fpr"": {""female"": 0.135, ""male"": 0.2}, ""pos_rate"": {""female"": 0.445, ""male"": 0.51}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287964150870478.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.814,217,33,60,190,0.03809523809523807,0.020952380952380945,0.029523809523809508,"{""tpr"": {""female"": 0.7485714285714286, ""male"": 0.7866666666666666}, ""fpr"": {""female"": 0.12571428571428572, ""male"": 0.14666666666666667}, ""pos_rate"": {""female"": 0.43714285714285717, ""male"": 0.4666666666666667}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287965508472232.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.804,213,37,61,189,0.056666666666666754,0.07,0.0633333333333333,"{""tpr"": {""female"": 0.7333333333333333, ""male"": 0.79}, ""fpr"": {""female"": 0.12, ""male"": 0.19}, ""pos_rate"": {""female"": 0.4266666666666667, ""male"": 0.49}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287966860892226.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.794,210,40,63,187,0.08800000000000008,0.064,0.07600000000000001,"{""tpr"": {""female"": 0.704, ""male"": 0.792}, ""fpr"": {""female"": 0.128, ""male"": 0.192}, ""pos_rate"": {""female"": 0.416, ""male"": 0.492}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287968223844461.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.79,208,42,63,187,0.08000000000000007,0.09666666666666666,0.08833333333333332,"{""tpr"": {""female"": 0.7, ""male"": 0.78}, ""fpr"": {""female"": 0.11, ""male"": 0.20666666666666667}, ""pos_rate"": {""female"": 0.405, ""male"": 0.49333333333333335}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287969726805093.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.786,205,45,62,188,0.08380952380952378,0.10476190476190476,0.09428571428571425,"{""tpr"": {""female"": 0.6933333333333334, ""male"": 0.7771428571428571}, ""fpr"": {""female"": 0.10666666666666667, ""male"": 0.21142857142857144}, ""pos_rate"": {""female"": 0.4, ""male"": 0.4942857142857143}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287971089182872.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.776,197,53,59,191,0.10499999999999998,0.11499999999999999,0.10999999999999999,"{""tpr"": {""female"": 0.68, ""male"": 0.785}, ""fpr"": {""female"": 0.12, ""male"": 0.235}, ""pos_rate"": {""female"": 0.4, ""male"": 0.51}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287972440090403.csv
0,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.768,191,59,57,193,0.1466666666666666,0.1288888888888889,0.13777777777777778,"{""tpr"": {""female"": 0.64, ""male"": 0.7866666666666666}, ""fpr"": {""female"": 0.12, ""male"": 0.24888888888888888}, ""pos_rate"": {""female"": 0.38, ""male"": 0.5177777777777778}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753287973814021559.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.906,239,11,36,214,0.01777777777777778,0.004444444444444445,0.011111111111111127,"{""tpr"": {""male"": 0.84, ""female"": 0.8577777777777778}, ""fpr"": {""male"": 0.04, ""female"": 0.044444444444444446}, ""pos_rate"": {""male"": 0.44, ""female"": 0.45111111111111113}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289303059059929.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.912,239,11,33,217,0.06500000000000006,0.030000000000000002,0.01749999999999996,"{""tpr"": {""male"": 0.92, ""female"": 0.855}, ""fpr"": {""male"": 0.02, ""female"": 0.05}, ""pos_rate"": {""male"": 0.47, ""female"": 0.4525}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289304420747200.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.912,238,12,32,218,0.0876190476190476,0.030476190476190473,0.02857142857142858,"{""tpr"": {""male"": 0.9333333333333333, ""female"": 0.8457142857142858}, ""fpr"": {""male"": 0.02666666666666667, ""female"": 0.05714285714285714}, ""pos_rate"": {""male"": 0.48, ""female"": 0.4514285714285714}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289305758516434.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.918,237,13,28,222,0.10333333333333328,0.03666666666666667,0.033333333333333326,"{""tpr"": {""male"": 0.95, ""female"": 0.8466666666666667}, ""fpr"": {""male"": 0.03, ""female"": 0.06666666666666667}, ""pos_rate"": {""male"": 0.49, ""female"": 0.45666666666666667}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289307133034199.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.922,235,15,24,226,0.09599999999999997,0.04,0.02799999999999997,"{""tpr"": {""male"": 0.952, ""female"": 0.856}, ""fpr"": {""male"": 0.04, ""female"": 0.08}, ""pos_rate"": {""male"": 0.496, ""female"": 0.468}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289308472393046.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.922,236,14,25,225,0.06666666666666665,0.056666666666666664,0.0050000000000000044,"{""tpr"": {""male"": 0.9266666666666666, ""female"": 0.86}, ""fpr"": {""male"": 0.03333333333333333, ""female"": 0.09}, ""pos_rate"": {""male"": 0.48, ""female"": 0.475}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289309811297626.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.932,240,10,24,226,0.07238095238095232,0.0380952380952381,0.017142857142857126,"{""tpr"": {""male"": 0.9257142857142857, ""female"": 0.8533333333333334}, ""fpr"": {""male"": 0.02857142857142857, ""female"": 0.06666666666666667}, ""pos_rate"": {""male"": 0.47714285714285715, ""female"": 0.46}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289311147515210.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.946,243,7,20,230,0.050000000000000044,0.015,0.01749999999999996,"{""tpr"": {""male"": 0.93, ""female"": 0.88}, ""fpr"": {""male"": 0.025, ""female"": 0.04}, ""pos_rate"": {""male"": 0.4775, ""female"": 0.46}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289312491424146.csv
0,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.948,243,7,19,231,0.004444444444444362,0.013333333333333332,0.0044444444444444176,"{""tpr"": {""male"": 0.9244444444444444, ""female"": 0.92}, ""fpr"": {""male"": 0.02666666666666667, ""female"": 0.04}, ""pos_rate"": {""male"": 0.47555555555555556, ""female"": 0.48}}",/kaggle/working/res/roc_sex_inceptionv3_rep0_1753289313833930966.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.93,242,8,27,223,0.013333333333333308,0.09777777777777777,0.04222222222222222,"{""tpr"": {""female"": 0.8933333333333333, ""male"": 0.88}, ""fpr"": {""female"": 0.022222222222222223, ""male"": 0.12}, ""pos_rate"": {""female"": 0.4577777777777778, ""male"": 0.5}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290641726815796.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.922,240,10,29,221,0.0050000000000000044,0.07500000000000001,0.034999999999999976,"{""tpr"": {""female"": 0.885, ""male"": 0.88}, ""fpr"": {""female"": 0.025, ""male"": 0.1}, ""pos_rate"": {""female"": 0.455, ""male"": 0.49}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290643073869348.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.908,240,10,36,214,0.07999999999999996,0.05714285714285715,0.011428571428571399,"{""tpr"": {""female"": 0.88, ""male"": 0.8}, ""fpr"": {""female"": 0.022857142857142857, ""male"": 0.08}, ""pos_rate"": {""female"": 0.4514285714285714, ""male"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290644415305214.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.898,236,14,37,213,0.036666666666666736,0.07333333333333333,0.018333333333333368,"{""tpr"": {""female"": 0.8666666666666667, ""male"": 0.83}, ""fpr"": {""female"": 0.02666666666666667, ""male"": 0.1}, ""pos_rate"": {""female"": 0.44666666666666666, ""male"": 0.465}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290645764388660.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.894,235,15,38,212,0.016000000000000014,0.055999999999999994,0.020000000000000018,"{""tpr"": {""female"": 0.856, ""male"": 0.84}, ""fpr"": {""female"": 0.032, ""male"": 0.088}, ""pos_rate"": {""female"": 0.444, ""male"": 0.464}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290647180885075.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.882,232,18,41,209,0.040000000000000036,0.07,0.015000000000000013,"{""tpr"": {""female"": 0.86, ""male"": 0.82}, ""fpr"": {""female"": 0.03, ""male"": 0.1}, ""pos_rate"": {""female"": 0.445, ""male"": 0.46}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290648593384686.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.864,230,20,48,202,0.04571428571428571,0.07619047619047618,0.015238095238095217,"{""tpr"": {""female"": 0.84, ""male"": 0.7942857142857143}, ""fpr"": {""female"": 0.02666666666666667, ""male"": 0.10285714285714286}, ""pos_rate"": {""female"": 0.43333333333333335, ""male"": 0.44857142857142857}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290649945855898.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.852,226,24,50,200,0.04999999999999993,0.095,0.02250000000000002,"{""tpr"": {""female"": 0.84, ""male"": 0.79}, ""fpr"": {""female"": 0.02, ""male"": 0.115}, ""pos_rate"": {""female"": 0.43, ""male"": 0.4525}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290651288189269.csv
1,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.836,222,28,54,196,0.01777777777777778,0.07999999999999999,0.031111111111111145,"{""tpr"": {""female"": 0.8, ""male"": 0.7822222222222223}, ""fpr"": {""female"": 0.04, ""male"": 0.12}, ""pos_rate"": {""female"": 0.42, ""male"": 0.45111111111111113}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753290652655527782.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.84,223,27,53,197,0.03111111111111109,0.031111111111111103,0.031111111111111145,"{""tpr"": {""male"": 0.76, ""female"": 0.7911111111111111}, ""fpr"": {""male"": 0.08, ""female"": 0.1111111111111111}, ""pos_rate"": {""male"": 0.42, ""female"": 0.45111111111111113}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291352013227621.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.85,222,28,47,203,0.05999999999999994,0.015,0.022499999999999964,"{""tpr"": {""male"": 0.86, ""female"": 0.8}, ""fpr"": {""male"": 0.1, ""female"": 0.115}, ""pos_rate"": {""male"": 0.48, ""female"": 0.4575}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291353349648887.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.858,220,30,41,209,0.08190476190476192,0.01904761904761905,0.03142857142857142,"{""tpr"": {""male"": 0.8933333333333333, ""female"": 0.8114285714285714}, ""fpr"": {""male"": 0.10666666666666667, ""female"": 0.12571428571428572}, ""pos_rate"": {""male"": 0.5, ""female"": 0.4685714285714286}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291354682838329.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.86,218,32,38,212,0.08666666666666667,0.003333333333333327,0.04500000000000004,"{""tpr"": {""male"": 0.9, ""female"": 0.8133333333333334}, ""fpr"": {""male"": 0.13, ""female"": 0.12666666666666668}, ""pos_rate"": {""male"": 0.515, ""female"": 0.47}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291356043202993.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.86,216,34,36,214,0.09599999999999997,0.0,0.04800000000000004,"{""tpr"": {""male"": 0.904, ""female"": 0.808}, ""fpr"": {""male"": 0.136, ""female"": 0.136}, ""pos_rate"": {""male"": 0.52, ""female"": 0.472}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291357379957035.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.866,219,31,36,214,0.09333333333333327,0.010000000000000009,0.041666666666666685,"{""tpr"": {""male"": 0.8933333333333333, ""female"": 0.8}, ""fpr"": {""male"": 0.12, ""female"": 0.13}, ""pos_rate"": {""male"": 0.5066666666666667, ""female"": 0.465}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291358731650848.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.872,221,29,35,215,0.10476190476190483,0.032380952380952385,0.06857142857142856,"{""tpr"": {""male"": 0.8914285714285715, ""female"": 0.7866666666666666}, ""fpr"": {""male"": 0.12571428571428572, ""female"": 0.09333333333333334}, ""pos_rate"": {""male"": 0.5085714285714286, ""female"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291360072342218.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.89,222,28,27,223,0.06500000000000006,0.09,0.07749999999999996,"{""tpr"": {""male"": 0.905, ""female"": 0.84}, ""fpr"": {""male"": 0.13, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5175, ""female"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291361426353684.csv
1,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.89,219,31,24,226,0.07111111111111112,0.09333333333333332,0.08222222222222225,"{""tpr"": {""male"": 0.9111111111111111, ""female"": 0.84}, ""fpr"": {""male"": 0.13333333333333333, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5222222222222223, ""female"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep1_1753291362768824068.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.938,241,9,22,228,0.03555555555555556,0.04888888888888889,0.006666666666666654,"{""tpr"": {""female"": 0.9155555555555556, ""male"": 0.88}, ""fpr"": {""female"": 0.03111111111111111, ""male"": 0.08}, ""pos_rate"": {""female"": 0.47333333333333333, ""male"": 0.48}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292564193122558.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.932,238,12,22,228,0.010000000000000009,0.065,0.03750000000000003,"{""tpr"": {""female"": 0.91, ""male"": 0.92}, ""fpr"": {""female"": 0.035, ""male"": 0.1}, ""pos_rate"": {""female"": 0.4725, ""male"": 0.51}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292565582826374.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.912,234,16,28,222,0.030476190476190435,0.09904761904761905,0.03428571428571431,"{""tpr"": {""female"": 0.8971428571428571, ""male"": 0.8666666666666667}, ""fpr"": {""female"": 0.03428571428571429, ""male"": 0.13333333333333333}, ""pos_rate"": {""female"": 0.4657142857142857, ""male"": 0.5}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292566929690150.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.894,227,23,30,220,0.01666666666666672,0.14666666666666667,0.065,"{""tpr"": {""female"": 0.8866666666666667, ""male"": 0.87}, ""fpr"": {""female"": 0.03333333333333333, ""male"": 0.18}, ""pos_rate"": {""female"": 0.46, ""male"": 0.525}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292568277875884.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.894,226,24,29,221,0.008000000000000007,0.128,0.068,"{""tpr"": {""female"": 0.88, ""male"": 0.888}, ""fpr"": {""female"": 0.032, ""male"": 0.16}, ""pos_rate"": {""female"": 0.456, ""male"": 0.524}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292569633935375.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.876,220,30,32,218,0.0033333333333332993,0.15,0.0766666666666666,"{""tpr"": {""female"": 0.87, ""male"": 0.8733333333333333}, ""fpr"": {""female"": 0.03, ""male"": 0.18}, ""pos_rate"": {""female"": 0.45, ""male"": 0.5266666666666666}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292570997307182.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.87,217,33,32,218,0.007619047619047636,0.15047619047619046,0.07904761904761903,"{""tpr"": {""female"": 0.8666666666666667, ""male"": 0.8742857142857143}, ""fpr"": {""female"": 0.02666666666666667, ""male"": 0.17714285714285713}, ""pos_rate"": {""female"": 0.44666666666666666, ""male"": 0.5257142857142857}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292572347709651.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.856,212,38,34,216,0.030000000000000027,0.165,0.09749999999999998,"{""tpr"": {""female"": 0.84, ""male"": 0.87}, ""fpr"": {""female"": 0.02, ""male"": 0.185}, ""pos_rate"": {""female"": 0.43, ""male"": 0.5275}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292573689126575.csv
2,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.844,209,41,37,213,0.10222222222222221,0.13777777777777778,0.12,"{""tpr"": {""female"": 0.76, ""male"": 0.8622222222222222}, ""fpr"": {""female"": 0.04, ""male"": 0.17777777777777778}, ""pos_rate"": {""female"": 0.4, ""male"": 0.52}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753292575052332868.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.942,238,12,17,233,0.03111111111111109,0.00888888888888889,0.011111111111111127,"{""tpr"": {""male"": 0.96, ""female"": 0.9288888888888889}, ""fpr"": {""male"": 0.04, ""female"": 0.04888888888888889}, ""pos_rate"": {""male"": 0.5, ""female"": 0.4888888888888889}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294023969065456.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.936,236,14,18,232,0.014999999999999902,0.03,0.02250000000000002,"{""tpr"": {""male"": 0.94, ""female"": 0.925}, ""fpr"": {""male"": 0.08, ""female"": 0.05}, ""pos_rate"": {""male"": 0.51, ""female"": 0.4875}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294025291097311.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.93,233,17,18,232,0.04571428571428571,0.055238095238095246,0.05047619047619045,"{""tpr"": {""male"": 0.96, ""female"": 0.9142857142857143}, ""fpr"": {""male"": 0.10666666666666667, ""female"": 0.05142857142857143}, ""pos_rate"": {""male"": 0.5333333333333333, ""female"": 0.4828571428571429}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294026630915870.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.932,231,19,15,235,0.04999999999999993,0.04000000000000001,0.04500000000000004,"{""tpr"": {""male"": 0.97, ""female"": 0.92}, ""fpr"": {""male"": 0.1, ""female"": 0.06}, ""pos_rate"": {""male"": 0.535, ""female"": 0.49}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294027980282777.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.93,229,21,14,236,0.06399999999999995,0.039999999999999994,0.052000000000000046,"{""tpr"": {""male"": 0.976, ""female"": 0.912}, ""fpr"": {""male"": 0.104, ""female"": 0.064}, ""pos_rate"": {""male"": 0.54, ""female"": 0.488}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294029327237098.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.932,230,20,14,236,0.07333333333333336,0.03333333333333334,0.053333333333333344,"{""tpr"": {""male"": 0.9733333333333334, ""female"": 0.9}, ""fpr"": {""male"": 0.09333333333333334, ""female"": 0.06}, ""pos_rate"": {""male"": 0.5333333333333333, ""female"": 0.48}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294030670721509.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.934,231,19,14,236,0.1104761904761904,0.03238095238095238,0.07142857142857145,"{""tpr"": {""male"": 0.9771428571428571, ""female"": 0.8666666666666667}, ""fpr"": {""male"": 0.08571428571428572, ""female"": 0.05333333333333334}, ""pos_rate"": {""male"": 0.5314285714285715, ""female"": 0.46}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294032019207191.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.946,233,17,10,240,0.09999999999999998,0.06,0.08000000000000002,"{""tpr"": {""male"": 0.98, ""female"": 0.88}, ""fpr"": {""male"": 0.08, ""female"": 0.02}, ""pos_rate"": {""male"": 0.53, ""female"": 0.45}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294033358448486.csv
2,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.948,233,17,9,241,0.13777777777777778,0.03111111111111111,0.08444444444444449,"{""tpr"": {""male"": 0.9777777777777777, ""female"": 0.84}, ""fpr"": {""male"": 0.07111111111111111, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5244444444444445, ""female"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep2_1753294034708082299.csv
3,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.914,241,9,34,216,0.07111111111111101,0.04888888888888889,0.011111111111111127,"{""tpr"": {""female"": 0.8711111111111111, ""male"": 0.8}, ""fpr"": {""female"": 0.03111111111111111, ""male"": 0.08}, ""pos_rate"": {""female"": 0.45111111111111113, ""male"": 0.44}}",/kaggle/working/res/roc_sex_inceptionv3_rep3_1753295370232492488.csv
