rep,model_name,feature_split_col,train_size,train_ratio_detail,test_size,test_ratio_detail,train_ratio_rel,test_ratio_rel,train_ratio,test_ratio,accuracy,TN,FP,FN,TP,fairness_tpr_gap,fairness_fpr_gap,fairness_pos_rate_gap,fairness_per_group_json,path_roc
1,xception,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.854,226,24,49,201,0.02399999999999991,0.016,0.0040000000000000036,"{""tpr"": {""female"": 0.792, ""male"": 0.816}, ""fpr"": {""female"": 0.104, ""male"": 0.088}, ""pos_rate"": {""female"": 0.448, ""male"": 0.452}}",/kaggle/working/res/roc_sex_xception_rep1_1753260238649613713.csv
1,xception,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.848,223,27,49,201,0.023333333333333317,0.013333333333333322,0.018333333333333313,"{""tpr"": {""female"": 0.79, ""male"": 0.8133333333333334}, ""fpr"": {""female"": 0.1, ""male"": 0.11333333333333333}, ""pos_rate"": {""female"": 0.445, ""male"": 0.4633333333333333}}",/kaggle/working/res/roc_sex_xception_rep1_1753260241687223776.csv
1,xception,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.834,218,32,51,199,0.0323809523809524,0.011428571428571427,0.021904761904761927,"{""tpr"": {""female"": 0.7733333333333333, ""male"": 0.8057142857142857}, ""fpr"": {""female"": 0.12, ""male"": 0.13142857142857142}, ""pos_rate"": {""female"": 0.44666666666666666, ""male"": 0.4685714285714286}}",/kaggle/working/res/roc_sex_xception_rep1_1753260244694063667.csv
1,xception,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.824,214,36,52,198,0.09000000000000008,0.05499999999999999,0.07250000000000001,"{""tpr"": {""female"": 0.72, ""male"": 0.81}, ""fpr"": {""female"": 0.1, ""male"": 0.155}, ""pos_rate"": {""female"": 0.41, ""male"": 0.4825}}",/kaggle/working/res/roc_sex_xception_rep1_1753260247681919292.csv
1,xception,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.822,212,38,51,199,0.12888888888888883,0.12444444444444444,0.1266666666666667,"{""tpr"": {""female"": 0.68, ""male"": 0.8088888888888889}, ""fpr"": {""female"": 0.04, ""male"": 0.16444444444444445}, ""pos_rate"": {""female"": 0.36, ""male"": 0.4866666666666667}}",/kaggle/working/res/roc_sex_xception_rep1_1753260250702674523.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.858,224,26,45,205,0.022222222222222143,0.06222222222222222,0.04222222222222222,"{""tpr"": {""male"": 0.84, ""female"": 0.8177777777777778}, ""fpr"": {""male"": 0.16, ""female"": 0.09777777777777778}, ""pos_rate"": {""male"": 0.5, ""female"": 0.4577777777777778}}",/kaggle/working/res/roc_sex_xception_rep1_1753261474122715189.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.858,221,29,42,208,0.03500000000000003,0.05500000000000001,0.044999999999999984,"{""tpr"": {""male"": 0.86, ""female"": 0.825}, ""fpr"": {""male"": 0.16, ""female"": 0.105}, ""pos_rate"": {""male"": 0.51, ""female"": 0.465}}",/kaggle/working/res/roc_sex_xception_rep1_1753261477147629399.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.856,218,32,40,210,0.07619047619047614,0.026666666666666672,0.051428571428571435,"{""tpr"": {""male"": 0.8933333333333333, ""female"": 0.8171428571428572}, ""fpr"": {""male"": 0.14666666666666667, ""female"": 0.12}, ""pos_rate"": {""male"": 0.52, ""female"": 0.4685714285714286}}",/kaggle/working/res/roc_sex_xception_rep1_1753261480163995040.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.864,219,31,37,213,0.08000000000000007,0.010000000000000009,0.04500000000000004,"{""tpr"": {""male"": 0.9, ""female"": 0.82}, ""fpr"": {""male"": 0.13, ""female"": 0.12}, ""pos_rate"": {""male"": 0.515, ""female"": 0.47}}",/kaggle/working/res/roc_sex_xception_rep1_1753261483222081997.csv
1,xception,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.872,222,28,36,214,0.11199999999999999,0.0,0.055999999999999994,"{""tpr"": {""male"": 0.912, ""female"": 0.8}, ""fpr"": {""male"": 0.112, ""female"": 0.112}, ""pos_rate"": {""male"": 0.512, ""female"": 0.456}}",/kaggle/working/res/roc_sex_xception_rep1_1753261486278180825.csv
